NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05941732,900030,45832,5,1,NA
05941732,900170,17592,1,1,NA
05941732,900170,17592,2,1,NA
05941732,900170,17592,3,1,NA
05941732,900170,17592,4,1,NA
05941732,900170,17592,5,1,NA
05941732,900180,166,1,1,NA
05941732,900180,125,2,1,NA
05941732,900180,240,3,1,NA
05941732,900180,43,4,1,NA
05941732,900180,137,5,1,NA
05941732,980000,63590,1,1,NA
05941732,980000,63549,2,1,NA
05941732,980000,63664,3,1,NA
05941732,980000,63467,4,1,NA
05941732,980000,63561,5,1,NA
05941751,900000,12671,1,1,NA
05941751,900000,2128,2,1,NA
05941751,900000,39230,3,1,NA
05941751,900000,11225,4,1,NA
05941751,900000,51147,5,1,NA
05941751,900030,17392,1,1,NA
05941751,900030,17392,2,1,NA
05941751,900030,17392,3,1,NA
05941751,900030,17392,4,1,NA
05941751,900030,17392,5,1,NA
05941751,900150,1380,1,1,NA
05941751,900150,8112,2,1,NA
05941751,900150,9048,3,1,NA
05941751,900150,5100,4,1,NA
05941751,900150,9828,5,1,NA
05941751,980000,31443,1,1,NA
05941751,980000,27632,2,1,NA
05941751,980000,65670,3,1,NA
05941751,980000,33717,4,1,NA
05941751,980000,78367,5,1,NA
05941752,900000,800,1,1,NA
05941752,900000,36413,2,1,NA
05941752,900000,3947,3,1,NA
05941752,900000,1351,4,1,NA
05941752,900000,26922,5,1,NA
05941752,900030,17392,1,1,NA
05941752,900030,17392,2,1,NA
05941752,900030,17392,3,1,NA
05941752,900030,17392,4,1,NA
05941752,900030,17392,5,1,NA
05941752,900150,3816,1,1,NA
05941752,900150,5160,2,1,NA
05941752,900150,11952,3,1,NA
05941752,900150,2628,4,1,NA
05941752,900150,11064,5,1,NA
05941752,980000,22008,1,1,NA
05941752,980000,58965,2,1,NA
05941752,980000,33291,3,1,NA
05941752,980000,21371,4,1,NA
05941752,980000,55378,5,1,NA
05941781,900120,7000,1,1,NA
05941781,900120,7000,2,1,NA
05941781,900120,7000,3,1,NA
05941781,900120,7000,4,1,NA
05941781,900120,7000,5,1,NA
05941781,900150,5362,1,1,NA
05941781,900150,5362,2,1,NA
05941781,900150,5362,3,1,NA
05941781,900150,5362,4,1,NA
05941781,900150,5362,5,1,NA
05941781,980000,12362,1,1,NA
05941781,980000,12362,2,1,NA
05941781,980000,12362,3,1,NA
05941781,980000,12362,4,1,NA
05941781,980000,12362,5,1,NA
05941782,900120,7000,1,1,NA
05941782,900120,7000,2,1,NA
05941782,900120,7000,3,1,NA
05941782,900120,7000,4,1,NA
05941782,900120,7000,5,1,NA
05941782,900150,5362,1,1,NA
05941782,900150,5362,2,1,NA
05941782,900150,5362,3,1,NA
05941782,900150,5362,4,1,NA
05941782,900150,5362,5,1,NA
05941782,980000,12362,1,1,NA
05941782,980000,12362,2,1,NA
05941782,980000,12362,3,1,NA
05941782,980000,12362,4,1,NA
05941782,980000,12362,5,1,NA
05941791,800940,17651,1,1,T
05941791,800940,17651,2,1,T
05941791,800940,17651,3,1,T
05941791,800940,17651,4,1,T
05941791,800940,17651,5,1,T
05941791,900000,114000,1,1,NA
05941791,900000,114000,2,1,NA
05941791,900000,114000,3,1,NA
05941791,900000,114000,4,1,NA
05941791,900000,114000,5,1,NA
05941791,900030,24323,1,1,NA
05941791,900030,24323,2,1,NA
05941791,900030,24323,3,1,NA
05941791,900030,24323,4,1,NA
05941791,900030,24323,5,1,NA
05941791,900160,1,1,1,NA
05941791,900160,1,2,1,NA
05941791,900160,46578,3,1,NA
05941791,900160,1,4,1,NA
05941791,900160,46184,5,1,NA
05941791,980000,138324,1,1,NA
05941791,980000,138324,2,1,NA
05941791,980000,184901,3,1,NA
05941791,980000,138324,4,1,NA
05941791,980000,184507,5,1,NA
05941792,800940,17651,1,1,T
05941792,800940,17651,2,1,T
05941792,800940,17651,3,1,T
05941792,800940,17651,4,1,T
05941792,800940,17651,5,1,T
05941792,900000,114000,1,1,NA
05941792,900000,114000,2,1,NA
05941792,900000,114000,3,1,NA
05941792,900000,114000,4,1,NA
05941792,900000,114000,5,1,NA
05941792,900030,24323,1,1,NA
05941792,900030,24323,2,1,NA
05941792,900030,24323,3,1,NA
05941792,900030,24323,4,1,NA
05941792,900030,24323,5,1,NA
05941792,900160,84440,1,1,NA
05941792,900160,6800,2,1,NA
05941792,900160,12633,3,1,NA
05941792,900160,58128,4,1,NA
05941792,900160,12898,5,1,NA
05941792,980000,222763,1,1,NA
05941792,980000,145123,2,1,NA
05941792,980000,150956,3,1,NA
05941792,980000,196451,4,1,NA
05941792,980000,151221,5,1,NA
05941801,900000,159801,1,1,NA
05941801,900000,158062,2,1,NA
05941801,900000,159543,3,1,NA
05941801,900000,160215,4,1,NA
05941801,900000,158566,5,1,NA
05941801,980000,159801,1,1,NA
05941801,980000,158062,2,1,NA
05941801,980000,159543,3,1,NA
05941801,980000,160215,4,1,NA
05941801,980000,158566,5,1,NA
05941802,900000,158896,1,1,NA
05941802,900000,158357,2,1,NA
05941802,900000,158424,3,1,NA
05941802,900000,159240,4,1,NA
05941802,900000,158607,5,1,NA
05941802,980000,158896,1,1,NA
05941802,980000,158357,2,1,NA
05941802,980000,158424,3,1,NA
05941802,980000,159240,4,1,NA
05941802,980000,158607,5,1,NA
05941821,900000,34000,1,1,NA
05941821,900000,34000,2,1,NA
05941821,900000,34000,3,1,NA
05941821,900000,34000,4,1,NA
05941821,900000,34000,5,1,NA
05941821,900150,1953,1,1,NA
05941821,900150,1953,2,1,NA
05941821,900150,1953,3,1,NA
05941821,900150,1953,4,1,NA
05941821,900150,1953,5,1,NA
05941821,980000,35953,1,1,NA
05941821,980000,35953,2,1,NA
05941821,980000,35953,3,1,NA
05941821,980000,35953,4,1,NA
05941821,980000,35953,5,1,NA
05941822,900000,34000,1,1,NA
05941822,900000,34000,2,1,NA
05941822,900000,34000,3,1,NA
05941822,900000,34000,4,1,NA
05941822,900000,34000,5,1,NA
05941822,900150,1953,1,1,NA
05941822,900150,1953,2,1,NA
05941822,900150,1953,3,1,NA
05941822,900150,1953,4,1,NA
05941822,900150,1953,5,1,NA
05941822,980000,35953,1,1,NA
05941822,980000,35953,2,1,NA
05941822,980000,35953,3,1,NA
05941822,980000,35953,4,1,NA
05941822,980000,35953,5,1,NA
05941841,900000,125000,1,1,NA
05941841,900000,125000,2,1,NA
05941841,900000,125000,3,1,NA
05941841,900000,125000,4,1,NA
05941841,900000,125000,5,1,NA
05941841,980000,125000,1,1,NA
05941841,980000,125000,2,1,NA
05941841,980000,125000,3,1,NA
05941841,980000,125000,4,1,NA
05941841,980000,125000,5,1,NA
05941842,900000,125000,1,1,NA
05941842,900000,125000,2,1,NA
05941842,900000,125000,3,1,NA
05941842,900000,125000,4,1,NA
05941842,900000,125000,5,1,NA
05941842,980000,125000,1,1,NA
05941842,980000,125000,2,1,NA
05941842,980000,125000,3,1,NA
05941842,980000,125000,4,1,NA
05941842,980000,125000,5,1,NA
05941851,900000,145000,1,1,NA
05941851,900000,145000,2,1,NA
05941851,900000,145000,3,1,NA
05941851,900000,145000,4,1,NA
05941851,900000,145000,5,1,NA
05941851,980000,145000,1,1,NA
05941851,980000,145000,2,1,NA
05941851,980000,145000,3,1,NA
05941851,980000,145000,4,1,NA
05941851,980000,145000,5,1,NA
05941852,900000,145000,1,1,NA
05941852,900000,145000,2,1,NA
05941852,900000,145000,3,1,NA
05941852,900000,145000,4,1,NA
05941852,900000,145000,5,1,NA
05941852,980000,145000,1,1,NA
05941852,980000,145000,2,1,NA
05941852,980000,145000,3,1,NA
05941852,980000,145000,4,1,NA
05941852,980000,145000,5,1,NA
05941861,900180,103,1,1,NA
05941861,900180,521,2,1,NA
05941861,900180,5983,3,1,NA
05941861,900180,13,4,1,NA
05941861,900180,301,5,1,NA
05941861,980000,103,1,1,NA
05941861,980000,521,2,1,NA
05941861,980000,5983,3,1,NA
05941861,980000,13,4,1,NA
05941861,980000,301,5,1,NA
05941862,900180,208,1,1,NA
05941862,900180,1901,2,1,NA
05941862,900180,15062,3,1,NA
05941862,900180,211,4,1,NA
05941862,900180,106,5,1,NA
05941862,980000,208,1,1,NA
05941862,980000,1901,2,1,NA
05941862,980000,15062,3,1,NA
05941862,980000,211,4,1,NA
05941862,980000,106,5,1,NA
05941871,900000,27000,1,1,NA
05941871,900000,27000,2,1,NA
05941871,900000,27000,3,1,NA
05941871,900000,27000,4,1,NA
05941871,900000,27000,5,1,NA
05941871,980000,27000,1,1,NA
05941871,980000,27000,2,1,NA
05941871,980000,27000,3,1,NA
05941871,980000,27000,4,1,NA
05941871,980000,27000,5,1,NA
05941872,900000,27000,1,1,NA
05941872,900000,27000,2,1,NA
05941872,900000,27000,3,1,NA
05941872,900000,27000,4,1,NA
05941872,900000,27000,5,1,NA
05941872,980000,27000,1,1,NA
05941872,980000,27000,2,1,NA
05941872,980000,27000,3,1,NA
05941872,980000,27000,4,1,NA
05941872,980000,27000,5,1,NA
05941931,900000,496271,1,1,T
05941931,900000,496271,2,1,T
05941931,900000,496271,3,1,T
05941931,900000,496271,4,1,T
05941931,900000,496271,5,1,T
05941931,900180,20572,1,1,NA
05941931,900180,20840,2,1,NA
05941931,900180,20185,3,1,NA
05941931,900180,27353,4,1,NA
05941931,900180,22840,5,1,NA
05941931,980000,518629,1,1,T
05941931,980000,518629,2,1,T
05941931,980000,518629,3,1,T
05941931,980000,518629,4,1,T
05941931,980000,518629,5,1,T
05941932,900000,496271,1,1,T
05941932,900000,496271,2,1,T
05941932,900000,496271,3,1,T
05941932,900000,496271,4,1,T
05941932,900000,496271,5,1,T
05941932,900180,22075,1,1,NA
05941932,900180,21134,2,1,NA
05941932,900180,28152,3,1,NA
05941932,900180,28885,4,1,NA
05941932,900180,21619,5,1,NA
05941932,980000,520644,1,1,T
05941932,980000,520644,2,1,T
05941932,980000,520644,3,1,T
05941932,980000,520644,4,1,T
05941932,980000,520644,5,1,T
05941941,900000,75,1,1,NA
05941941,900000,75,2,1,NA
05941941,900000,75,3,1,NA
05941941,900000,75,4,1,NA
05941941,900000,75,5,1,NA
05941941,980000,75,1,1,NA
05941941,980000,75,2,1,NA
05941941,980000,75,3,1,NA
05941941,980000,75,4,1,NA
05941941,980000,75,5,1,NA
05941942,900000,75,1,1,NA
05941942,900000,75,2,1,NA
05941942,900000,75,3,1,NA
05941942,900000,75,4,1,NA
05941942,900000,75,5,1,NA
05941942,980000,75,1,1,NA
05941942,980000,75,2,1,NA
05941942,980000,75,3,1,NA
05941942,980000,75,4,1,NA
05941942,980000,75,5,1,NA
05941951,900030,9476,1,1,NA
05941951,900030,9476,2,1,NA
05941951,900030,9476,3,1,NA
05941951,900030,9476,4,1,NA
05941951,900030,9476,5,1,NA
05941951,900150,2280,1,1,NA
05941951,900150,2280,2,1,NA
05941951,900150,2280,3,1,NA
05941951,900150,2280,4,1,NA
05941951,900150,2280,5,1,NA
05941951,980000,11756,1,1,NA
05941951,980000,11756,2,1,NA
05941951,980000,11756,3,1,NA
05941951,980000,11756,4,1,NA
05941951,980000,11756,5,1,NA
05941952,900030,9476,1,1,NA
05941952,900030,9476,2,1,NA
05941952,900030,9476,3,1,NA
05941952,900030,9476,4,1,NA
05941952,900030,9476,5,1,NA
05941952,900150,2280,1,1,NA
05941952,900150,2280,2,1,NA
05941952,900150,2280,3,1,NA
05941952,900150,2280,4,1,NA
05941952,900150,2280,5,1,NA
05941952,980000,11756,1,1,NA
05941952,980000,11756,2,1,NA
05941952,980000,11756,3,1,NA
05941952,980000,11756,4,1,NA
05941952,980000,11756,5,1,NA
05941981,800940,17651,1,1,T
05941981,800940,17651,2,1,T
05941981,800940,17651,3,1,T
05941981,800940,17651,4,1,T
05941981,800940,17651,5,1,T
05941981,900000,10000,1,1,NA
05941981,900000,10000,2,1,NA
05941981,900000,10000,3,1,NA
05941981,900000,10000,4,1,NA
05941981,900000,10000,5,1,NA
05941981,900160,172336,1,1,NA
05941981,900160,60624,2,1,NA
05941981,900160,17474,3,1,NA
05941981,900160,46145,4,1,NA
05941981,900160,9593,5,1,NA
05941981,980000,182336,1,1,NA
05941981,980000,70624,2,1,NA
05941981,980000,27474,3,1,NA
05941981,980000,56145,4,1,NA
05941981,980000,19593,5,1,NA
05941982,800940,2302,1,1,NA
05941982,800940,11384,2,1,NA
05941982,800940,10710,3,1,NA
05941982,800940,11032,4,1,NA
05941982,800940,841,5,1,NA
05941982,900000,10000,1,1,NA
05941982,900000,10000,2,1,NA
05941982,900000,10000,3,1,NA
05941982,900000,10000,4,1,NA
05941982,900000,10000,5,1,NA
05941982,900160,10048,1,1,NA
05941982,900160,69407,2,1,NA
05941982,900160,65000,3,1,NA
05941982,900160,67107,4,1,NA
05941982,900160,495,5,1,NA
05941982,980000,20048,1,1,NA
05941982,980000,79407,2,1,NA
05941982,980000,75000,3,1,NA
05941982,980000,77107,4,1,NA
05941982,980000,10495,5,1,NA
05942031,900000,15000,1,1,NA
05942031,900000,15000,2,1,NA
05942031,900000,15000,3,1,NA
05942031,900000,15000,4,1,NA
05942031,900000,15000,5,1,NA
05942031,900030,8549,1,1,NA
05942031,900030,8549,2,1,NA
05942031,900030,8549,3,1,NA
05942031,900030,8549,4,1,NA
05942031,900030,8549,5,1,NA
05942031,980000,23549,1,1,NA
05942031,980000,23549,2,1,NA
05942031,980000,23549,3,1,NA
05942031,980000,23549,4,1,NA
05942031,980000,23549,5,1,NA
05942032,900000,15000,1,1,NA
05942032,900000,15000,2,1,NA
05942032,900000,15000,3,1,NA
05942032,900000,15000,4,1,NA
05942032,900000,15000,5,1,NA
05942032,900030,8549,1,1,NA
05942032,900030,8549,2,1,NA
05942032,900030,8549,3,1,NA
05942032,900030,8549,4,1,NA
05942032,900030,8549,5,1,NA
05942032,980000,23549,1,1,NA
05942032,980000,23549,2,1,NA
05942032,980000,23549,3,1,NA
05942032,980000,23549,4,1,NA
05942032,980000,23549,5,1,NA
05942041,900030,67792,1,1,NA
05942041,900030,67792,2,1,NA
05942041,900030,67792,3,1,NA
05942041,900030,67792,4,1,NA
05942041,900030,67792,5,1,NA
05942041,900170,300,1,1,NA
05942041,900170,300,2,1,NA
05942041,900170,300,3,1,NA
05942041,900170,300,4,1,NA
05942041,900170,300,5,1,NA
05942041,900180,12000,1,1,NA
05942041,900180,12000,2,1,NA
05942041,900180,12000,3,1,NA
05942041,900180,12000,4,1,NA
05942041,900180,12000,5,1,NA
05942041,980000,80092,1,1,NA
05942041,980000,80092,2,1,NA
05942041,980000,80092,3,1,NA
05942041,980000,80092,4,1,NA
05942041,980000,80092,5,1,NA
05942042,900030,67792,1,1,NA
05942042,900030,67792,2,1,NA
05942042,900030,67792,3,1,NA
05942042,900030,67792,4,1,NA
05942042,900030,67792,5,1,NA
05942042,900170,300,1,1,NA
05942042,900170,300,2,1,NA
05942042,900170,300,3,1,NA
05942042,900170,300,4,1,NA
05942042,900170,300,5,1,NA
05942042,900180,12000,1,1,NA
05942042,900180,12000,2,1,NA
05942042,900180,12000,3,1,NA
05942042,900180,12000,4,1,NA
05942042,900180,12000,5,1,NA
05942042,980000,80092,1,1,NA
05942042,980000,80092,2,1,NA
05942042,980000,80092,3,1,NA
05942042,980000,80092,4,1,NA
05942042,980000,80092,5,1,NA
05942131,900000,105000,1,1,NA
05942131,900000,105000,2,1,NA
05942131,900000,105000,3,1,NA
05942131,900000,105000,4,1,NA
05942131,900000,105000,5,1,NA
05942131,980000,105000,1,1,NA
05942131,980000,105000,2,1,NA
05942131,980000,105000,3,1,NA
05942131,980000,105000,4,1,NA
05942131,980000,105000,5,1,NA
05942132,900000,105000,1,1,NA
05942132,900000,105000,2,1,NA
05942132,900000,105000,3,1,NA
05942132,900000,105000,4,1,NA
05942132,900000,105000,5,1,NA
05942132,980000,105000,1,1,NA
05942132,980000,105000,2,1,NA
05942132,980000,105000,3,1,NA
05942132,980000,105000,4,1,NA
05942132,980000,105000,5,1,NA
05942191,900000,48000,1,1,NA
05942191,900000,48000,2,1,NA
05942191,900000,48000,3,1,NA
05942191,900000,48000,4,1,NA
05942191,900000,48000,5,1,NA
05942191,980000,48000,1,1,NA
05942191,980000,48000,2,1,NA
05942191,980000,48000,3,1,NA
05942191,980000,48000,4,1,NA
05942191,980000,48000,5,1,NA
05942192,900000,48000,1,1,NA
05942192,900000,48000,2,1,NA
05942192,900000,48000,3,1,NA
05942192,900000,48000,4,1,NA
05942192,900000,48000,5,1,NA
05942192,980000,48000,1,1,NA
05942192,980000,48000,2,1,NA
05942192,980000,48000,3,1,NA
05942192,980000,48000,4,1,NA
05942192,980000,48000,5,1,NA
05942211,900030,31160,1,1,NA
05942211,900030,22172,2,1,NA
05942211,900030,21944,3,1,NA
05942211,900030,31640,4,1,NA
05942211,900030,42968,5,1,NA
05942211,980000,31160,1,1,NA
05942211,980000,22172,2,1,NA
05942211,980000,21944,3,1,NA
05942211,980000,31640,4,1,NA
05942211,980000,42968,5,1,NA
05942212,900030,16100,1,1,NA
05942212,900030,17468,2,1,NA
05942212,900030,19988,3,1,NA
05942212,900030,45800,4,1,NA
05942212,900030,32168,5,1,NA
05942212,980000,16100,1,1,NA
05942212,980000,17468,2,1,NA
05942212,980000,19988,3,1,NA
05942212,980000,45800,4,1,NA
05942212,980000,32168,5,1,NA
05942241,900030,14556,1,1,NA
05942241,900030,13200,2,1,NA
05942241,900030,13404,3,1,NA
05942241,900030,12720,4,1,NA
05942241,900030,14268,5,1,NA
05942241,900090,16623,1,1,NA
05942241,900090,16413,2,1,NA
05942241,900090,16185,3,1,NA
05942241,900090,15756,4,1,NA
05942241,900090,16169,5,1,NA
05942241,900210,3388,1,1,NA
05942241,900210,3336,2,1,NA
05942241,900210,171,3,1,NA
05942241,900210,3932,4,1,NA
05942241,900210,1670,5,1,NA
05942241,980000,34567,1,1,NA
05942241,980000,32949,2,1,NA
05942241,980000,29760,3,1,NA
05942241,980000,32408,4,1,NA
05942241,980000,32107,5,1,NA
05942242,900030,14844,1,1,NA
05942242,900030,13284,2,1,NA
05942242,900030,14508,3,1,NA
05942242,900030,13740,4,1,NA
05942242,900030,12672,5,1,NA
05942242,900090,17054,1,1,NA
05942242,900090,16376,2,1,NA
05942242,900090,15539,3,1,NA
05942242,900090,16663,4,1,NA
05942242,900090,19580,5,1,NA
05942242,900210,1453,1,1,NA
05942242,900210,501,2,1,NA
05942242,900210,1235,3,1,NA
05942242,900210,2072,4,1,NA
05942242,900210,1418,5,1,NA
05942242,980000,33351,1,1,NA
05942242,980000,30161,2,1,NA
05942242,980000,31282,3,1,NA
05942242,980000,32475,4,1,NA
05942242,980000,33670,5,1,NA
05942311,900000,87578,1,1,NA
05942311,900000,43492,2,1,NA
05942311,900000,121177,3,1,NA
05942311,900000,72317,4,1,NA
05942311,900000,85294,5,1,NA
05942311,980000,87578,1,1,NA
05942311,980000,43492,2,1,NA
05942311,980000,121177,3,1,NA
05942311,980000,72317,4,1,NA
05942311,980000,85294,5,1,NA
05942312,900000,86945,1,1,NA
05942312,900000,83467,2,1,NA
05942312,900000,111540,3,1,NA
05942312,900000,80515,4,1,NA
05942312,900000,143609,5,1,NA
05942312,980000,86945,1,1,NA
05942312,980000,83467,2,1,NA
05942312,980000,111540,3,1,NA
05942312,980000,80515,4,1,NA
05942312,980000,143609,5,1,NA
05942441,900000,60000,1,1,NA
05942441,900000,60000,2,1,NA
05942441,900000,60000,3,1,NA
05942441,900000,60000,4,1,NA
05942441,900000,60000,5,1,NA
05942441,900180,2147,1,1,NA
05942441,900180,2113,2,1,NA
05942441,900180,2746,3,1,NA
05942441,900180,2257,4,1,NA
05942441,900180,2266,5,1,NA
05942441,980000,62147,1,1,NA
05942441,980000,62113,2,1,NA
05942441,980000,62746,3,1,NA
05942441,980000,62257,4,1,NA
05942441,980000,62266,5,1,NA
05942442,900000,60000,1,1,NA
05942442,900000,60000,2,1,NA
05942442,900000,60000,3,1,NA
05942442,900000,60000,4,1,NA
05942442,900000,60000,5,1,NA
05942442,900180,2081,1,1,NA
05942442,900180,2129,2,1,NA
05942442,900180,2140,3,1,NA
05942442,900180,2819,4,1,NA
05942442,900180,2056,5,1,NA
05942442,980000,62081,1,1,NA
05942442,980000,62129,2,1,NA
05942442,980000,62140,3,1,NA
05942442,980000,62819,4,1,NA
05942442,980000,62056,5,1,NA
05942461,900030,49072,1,1,NA
05942461,900030,49072,2,1,NA
05942461,900030,49072,3,1,NA
05942461,900030,49072,4,1,NA
05942461,900030,49072,5,1,NA
05942461,980000,49072,1,1,NA
05942461,980000,49072,2,1,NA
05942461,980000,49072,3,1,NA
05942461,980000,49072,4,1,NA
05942461,980000,49072,5,1,NA
05942462,900030,49072,1,1,NA
05942462,900030,49072,2,1,NA
05942462,900030,49072,3,1,NA
05942462,900030,49072,4,1,NA
05942462,900030,49072,5,1,NA
05942462,980000,49072,1,1,NA
05942462,980000,49072,2,1,NA
05942462,980000,49072,3,1,NA
05942462,980000,49072,4,1,NA
05942462,980000,49072,5,1,NA
05942521,900000,95000,1,1,NA
05942521,900000,95000,2,1,NA
05942521,900000,95000,3,1,NA
05942521,900000,95000,4,1,NA
05942521,900000,95000,5,1,NA
05942521,980000,95000,1,1,NA
05942521,980000,95000,2,1,NA
05942521,980000,95000,3,1,NA
05942521,980000,95000,4,1,NA
05942521,980000,95000,5,1,NA
05942522,900000,95000,1,1,NA
05942522,900000,95000,2,1,NA
05942522,900000,95000,3,1,NA
05942522,900000,95000,4,1,NA
05942522,900000,95000,5,1,NA
05942522,980000,95000,1,1,NA
05942522,980000,95000,2,1,NA
05942522,980000,95000,3,1,NA
05942522,980000,95000,4,1,NA
05942522,980000,95000,5,1,NA
05942551,900000,459758,1,1,T
05942551,900000,459758,2,1,T
05942551,900000,459758,3,1,T
05942551,900000,459758,4,1,T
05942551,900000,459758,5,1,T
05942551,900180,1959,1,1,NA
05942551,900180,1178,2,1,NA
05942551,900180,1110,3,1,NA
05942551,900180,1670,4,1,NA
05942551,900180,1107,5,1,NA
05942551,900190,1,1,1,NA
05942551,900190,1,2,1,NA
05942551,900190,1,3,1,NA
05942551,900190,1,4,1,NA
05942551,900190,1,5,1,NA
05942551,980000,461163,1,1,T
05942551,980000,461163,2,1,T
05942551,980000,461163,3,1,T
05942551,980000,461163,4,1,T
05942551,980000,461163,5,1,T
05942552,900000,468382,1,1,T
05942552,900000,468382,2,1,T
05942552,900000,468382,3,1,T
05942552,900000,468382,4,1,T
05942552,900000,468382,5,1,T
05942552,900180,1288,1,1,NA
05942552,900180,1045,2,1,NA
05942552,900180,1142,3,1,NA
05942552,900180,1185,4,1,NA
05942552,900180,1225,5,1,NA
05942552,900190,1,1,1,NA
05942552,900190,1,2,1,NA
05942552,900190,1,3,1,NA
05942552,900190,1,4,1,NA
05942552,900190,1,5,1,NA
05942552,980000,469560,1,1,T
05942552,980000,469560,2,1,T
05942552,980000,469560,3,1,T
05942552,980000,469560,4,1,T
05942552,980000,469560,5,1,T
05942581,900000,30213,1,1,NA
05942581,900000,30938,2,1,NA
05942581,900000,32465,3,1,NA
05942581,900000,31016,4,1,NA
05942581,900000,31447,5,1,NA
05942581,900150,2268,1,1,NA
05942581,900150,2268,2,1,NA
05942581,900150,2268,3,1,NA
05942581,900150,2268,4,1,NA
05942581,900150,2268,5,1,NA
05942581,900170,4100,1,1,NA
05942581,900170,4100,2,1,NA
05942581,900170,4100,3,1,NA
05942581,900170,4100,4,1,NA
05942581,900170,4100,5,1,NA
05942581,980000,36581,1,1,NA
05942581,980000,37306,2,1,NA
05942581,980000,38833,3,1,NA
05942581,980000,37384,4,1,NA
05942581,980000,37815,5,1,NA
05942582,900000,34859,1,1,NA
05942582,900000,32313,2,1,NA
05942582,900000,32834,3,1,NA
05942582,900000,31940,4,1,NA
05942582,900000,30958,5,1,NA
05942582,900150,2268,1,1,NA
05942582,900150,2268,2,1,NA
05942582,900150,2268,3,1,NA
05942582,900150,2268,4,1,NA
05942582,900150,2268,5,1,NA
05942582,900170,4100,1,1,NA
05942582,900170,4100,2,1,NA
05942582,900170,4100,3,1,NA
05942582,900170,4100,4,1,NA
05942582,900170,4100,5,1,NA
05942582,980000,41227,1,1,NA
05942582,980000,38681,2,1,NA
05942582,980000,39202,3,1,NA
05942582,980000,38308,4,1,NA
05942582,980000,37326,5,1,NA
05942591,900000,220000,1,1,NA
05942591,900000,220000,2,1,NA
05942591,900000,220000,3,1,NA
05942591,900000,220000,4,1,NA
05942591,900000,220000,5,1,NA
05942591,980000,220000,1,1,NA
05942591,980000,220000,2,1,NA
05942591,980000,220000,3,1,NA
05942591,980000,220000,4,1,NA
05942591,980000,220000,5,1,NA
05942592,900000,220000,1,1,NA
05942592,900000,220000,2,1,NA
05942592,900000,220000,3,1,NA
05942592,900000,220000,4,1,NA
05942592,900000,220000,5,1,NA
05942592,980000,220000,1,1,NA
05942592,980000,220000,2,1,NA
05942592,980000,220000,3,1,NA
05942592,980000,220000,4,1,NA
05942592,980000,220000,5,1,NA
05942651,900030,23984,1,1,NA
05942651,900030,23984,2,1,NA
05942651,900030,23984,3,1,NA
05942651,900030,23984,4,1,NA
05942651,900030,23984,5,1,NA
05942651,900120,109,1,1,NA
05942651,900120,109,2,1,NA
05942651,900120,109,3,1,NA
05942651,900120,109,4,1,NA
05942651,900120,109,5,1,NA
05942651,900150,276,1,1,NA
05942651,900150,276,2,1,NA
05942651,900150,276,3,1,NA
05942651,900150,276,4,1,NA
05942651,900150,276,5,1,NA
05942651,980000,24369,1,1,NA
05942651,980000,24369,2,1,NA
05942651,980000,24369,3,1,NA
05942651,980000,24369,4,1,NA
05942651,980000,24369,5,1,NA
05942652,900030,23984,1,1,NA
05942652,900030,23984,2,1,NA
05942652,900030,23984,3,1,NA
05942652,900030,23984,4,1,NA
05942652,900030,23984,5,1,NA
05942652,900120,109,1,1,NA
05942652,900120,109,2,1,NA
05942652,900120,109,3,1,NA
05942652,900120,109,4,1,NA
05942652,900120,109,5,1,NA
05942652,900150,276,1,1,NA
05942652,900150,276,2,1,NA
05942652,900150,276,3,1,NA
05942652,900150,276,4,1,NA
05942652,900150,276,5,1,NA
05942652,980000,24369,1,1,NA
05942652,980000,24369,2,1,NA
05942652,980000,24369,3,1,NA
05942652,980000,24369,4,1,NA
05942652,980000,24369,5,1,NA
05942661,900000,225000,1,1,NA
05942661,900000,225000,2,1,NA
05942661,900000,225000,3,1,NA
05942661,900000,225000,4,1,NA
05942661,900000,225000,5,1,NA
05942661,900170,1500,1,1,NA
05942661,900170,1500,2,1,NA
05942661,900170,1500,3,1,NA
05942661,900170,1500,4,1,NA
05942661,900170,1500,5,1,NA
05942661,900180,100,1,1,NA
05942661,900180,100,2,1,NA
05942661,900180,100,3,1,NA
05942661,900180,100,4,1,NA
05942661,900180,100,5,1,NA
05942661,900210,3000,1,1,NA
05942661,900210,3000,2,1,NA
05942661,900210,3000,3,1,NA
05942661,900210,3000,4,1,NA
05942661,900210,3000,5,1,NA
05942661,980000,229600,1,1,NA
05942661,980000,229600,2,1,NA
05942661,980000,229600,3,1,NA
05942661,980000,229600,4,1,NA
05942661,980000,229600,5,1,NA
05942662,900000,225000,1,1,NA
05942662,900000,225000,2,1,NA
05942662,900000,225000,3,1,NA
05942662,900000,225000,4,1,NA
05942662,900000,225000,5,1,NA
05942662,900170,1500,1,1,NA
05942662,900170,1500,2,1,NA
05942662,900170,1500,3,1,NA
05942662,900170,1500,4,1,NA
05942662,900170,1500,5,1,NA
05942662,900180,100,1,1,NA
05942662,900180,100,2,1,NA
05942662,900180,100,3,1,NA
05942662,900180,100,4,1,NA
05942662,900180,100,5,1,NA
05942662,900210,3000,1,1,NA
05942662,900210,3000,2,1,NA
05942662,900210,3000,3,1,NA
05942662,900210,3000,4,1,NA
